T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message 
1:33:01,0:37:52,5581.9,5581926,1,8,10/14/23,11:25:01,33.527374,-104.710945,48424.68,14759.84,43.487,79.2,567,9.92,49.86,-40.68,-41.23,7.53,45.55,2.07,0.14,45711,13932.71,24.86,7.58,-3.56,-23.19,41.5,-0.18,-0.75,-9.62,-0.21,0.05,-0.51,182.25,179.25,4.06,
1:33:02,0:37:53,5582.9,5582926,1,8,10/14/23,11:25:02,33.527458,-104.710503,48440.52,14764.67,42.558,76.93,566,9.9,49.81,-40.15,-40.26,7.51,45.52,2.06,0.14,45731.49,13938.96,20.49,6.25,-16.5,-22.06,37.56,-0.47,0.65,-9.18,-0.23,0.06,0.89,215.31,-176.75,4.5,
1:33:03,0:37:54,5583.9,5583926,1,8,10/14/23,11:25:03,33.527561,-104.710075,48452.5,14768.32,41.134,73.98,566,9.97,49.94,-40.41,-40.74,7.5,45.5,2.06,0.14,45747.6,13943.87,16.11,4.91,-31.19,1.38,36.19,0.6,-1.18,-10.01,-0.13,0.02,0.82,276.44,-177.75,7,
1:33:04,0:37:55,5584.9,5584926,1,8,10/14/23,11:25:04,33.527672,-104.709663,48468.43,14773.18,39.973,72.94,566,9.85,49.73,-40.15,-40.26,7.47,45.45,2.06,0.14,45769.59,13950.57,21.99,6.7,-13.06,19.25,42,2.43,-0.53,-10.93,-0.05,-0.09,0.14,332.06,-174.06,-0.94,
1:33:05,0:37:56,5585.9,5585926,1,8,10/14/23,11:25:05,33.527779,-104.709251,48483.95,14777.91,40.383,73.49,566,9.87,49.77,-41.38,-42.48,7.45,45.41,2.06,0.14,45794.55,13958.18,24.96,7.61,-2.38,18.25,43.75,-0.16,0.6,-10.26,0.04,-0.14,-2.08,337.75,-170.62,-7.31,
1:33:06,0:37:57,5586.9,5586926,1,8,10/14/23,11:25:06,33.527878,-104.708855,48519.34,14788.69,37.443,73.29,566,9.85,49.73,-41.09,-41.97,7.44,45.39,2.05,0.14,45819.54,13965.79,24.98,7.62,-25.19,6.19,39.5,-3.24,0.52,-9,-0.06,0.36,-3.34,269.44,179.5,0,
1:33:07,0:37:58,5587.9,5587926,1,8,10/14/23,11:25:07,33.527996,-104.708473,48541.66,14795.5,37.789,67.72,566,9.85,49.73,-41.95,-43.51,7.44,45.39,2.05,0.14,45838.66,13971.62,19.12,5.83,-35.75,-5.19,32.75,0.7,0.29,-9.57,0.07,0.13,-0.94,256,-178.25,13.44,
1:33:08,0:37:59,5588.9,5588926,1,8,10/14/23,11:25:08,33.528141,-104.708115,48567.5,14803.37,37.108,63.9,566,9.83,49.69,-42.1,-43.77,7.43,45.37,2.05,0.14,45862.22,13978.81,23.56,7.18,-29.06,11.25,36.75,0.6,0.15,-10.4,-0.01,-0.53,1.09,284.94,172.56,0.69,
1:33:09,0:38:00,5589.9,5589926,1,8,10/14/23,11:25:09,33.528301,-104.707787,48593.07,14811.17,34.823,58.77,566,9.76,49.57,-41.52,-42.73,7.41,45.34,2.05,0.14,45890.24,13987.35,28.02,8.54,-13.06,4.69,44.88,0.17,-0.59,-9.7,-0.23,-0.15,-1.22,275.94,178.19,-18.81,
1:33:10,0:38:01,5590.9,5590926,1,7,10/14/23,11:25:10,33.52845,-104.707428,48625.03,14820.91,38.278,67.32,690,9.78,49.61,-41.8,-43.25,7.4,45.32,2.05,0.14,45910.91,13993.64,20.66,6.3,9.19,-14.88,44.38,-1.6,-0.72,-10.35,-0.14,-0.25,-2.47,155,164.38,1.12,
1:33:11,0:38:02,5591.9,5591926,1,7,10/14/23,11:25:11,33.528603,-104.707069,48655.22,14830.11,35.315,67.1,690,9.78,49.61,-42.1,-43.77,7.39,45.3,2.04,0.14,45940.47,14002.66,29.56,9.01,27.06,-9.38,38.25,-0.66,-1.34,-9.45,-0.26,-0.19,-1.22,110.62,175.75,-2,
1:33:12,0:38:03,5592.9,5592926,1,7,10/14/23,11:25:12,33.52877,-104.706734,48706.36,14845.7,36.052,60.88,690,9.71,49.48,-42.1,-43.77,7.38,45.28,2.04,0.14,45959.71,14008.52,19.24,5.87,27.5,-12.38,39.06,-2.31,0.11,-9.32,-0.11,0.15,-0.86,109,-179.25,-4.12,
1:33:13,0:38:04,5593.9,5593926,1,7,10/14/23,11:25:13,33.528915,-104.706413,48735.73,14854.65,33.204,63.03,690,9.71,49.48,-41.52,-42.73,7.37,45.27,2.04,0.14,45990.82,14018,31.11,9.48,1.25,21.06,43,-2.79,-2.01,-9.52,-0.25,-0.1,-4.47,336.5,-176.94,-6.06,
1:33:14,0:38:05,5594.9,5594926,1,7,10/14/23,11:25:14,33.529045,-104.706139,48785.25,14869.75,26.531,63.08,690,9.71,49.48,-42.85,-45.13,7.31,45.16,2.04,0.14,46016.04,14025.69,25.22,7.69,12.25,-3.25,45.75,-0.61,0.74,-10.3,0.07,-0.28,-3.2,118.44,166.19,10.12,
1:33:15,0:38:06,5595.9,5595926,1,7,10/14/23,11:25:15,33.529152,-104.705856,48845.59,14888.13,30.982,68.03,689,9.74,49.53,-41.66,-42.99,7.3,45.14,2.03,0.14,46036.84,14032.03,20.79,6.34,-10.06,20,42,1.14,-0.05,-9.89,0.23,-0.01,-0.84,356.81,-175.12,10.94,
1:33:16,0:38:07,5596.9,5596926,1,7,10/14/23,11:25:16,33.52927,-104.705582,48902.53,14905.49,31.012,69.42,689,9.74,49.53,-41.38,-42.48,7.3,45.14,2.03,0.14,46060.62,14039.28,23.79,7.25,0.88,26.25,39.88,-1.04,-0.26,-9.89,-0.02,-0.2,0.92,19.06,173.62,3,
1:33:17,0:38:08,5597.9,5597926,1,7,10/14/23,11:25:17,33.5294,-104.705284,48939.61,14916.79,30.052,67.98,689,9.64,49.36,-41.23,-42.22,7.28,45.1,2.03,0.14,46088.91,14047.9,28.29,8.62,19,-1.88,43.69,0.05,-1.95,-9.25,-0.14,0.15,1.92,102.75,-179.94,4.62,
1:33:18,0:38:09,5598.9,5598926,1,7,10/14/23,11:25:18,33.529484,-104.704979,48952.22,14920.64,30.149,76.94,689,9.62,49.32,-41.52,-42.73,7.25,45.05,2.03,0.14,46115.74,14056.08,26.83,8.18,3,-11.19,45.06,1.82,-0.59,-8.54,-0.06,0.03,1.4,155.62,173,8.94,
1:33:19,0:38:10,5599.9,5599926,1,7,10/14/23,11:25:19,33.52956,-104.704681,48976.82,14928.13,28.976,72.51,689,9.6,49.28,-41.66,-42.99,7.24,45.03,2.02,0.14,46141.11,14063.81,25.37,7.73,3,-13.5,46.19,0.64,-1.47,-9.03,-0.24,-0.09,-0.28,169.69,171.94,1.56,
1:33:20,0:38:11,5600.9,5600926,1,7,10/14/23,11:25:20,33.529648,-104.704369,49010.46,14938.39,33.018,71.83,689,9.62,49.32,-41.95,-43.51,7.24,45.03,2.02,0.14,46166.52,14071.55,25.41,7.74,10,-21.5,42.25,0.3,-0.03,-9.3,-0.18,0.07,0.77,160.81,-173.75,0.5,
1:33:21,0:38:12,5601.9,5601926,1,7,10/14/23,11:25:21,33.529743,-104.704056,49046.72,14949.44,29.788,70.66,689,9.58,49.24,-43.32,-45.97,7.23,45.01,2.02,0.14,46184.47,14077.03,17.95,5.47,-22.75,-9.88,40.38,0.15,-1.43,-8.55,0.1,-0.02,2.79,246.62,175.19,1.75,
1:33:22,0:38:13,5602.9,5602926,1,7,10/14/23,11:25:22,33.529827,-104.703758,49065.48,14955.16,30.709,74.77,689,9.58,49.24,-42.1,-43.77,7.22,45,2.02,0.14,46203.93,14082.96,19.46,5.93,17.5,12.19,42.56,-0.19,1.11,-8.23,0.13,0.07,3.5,63,-177.38,5.31,
1:33:23,0:38:14,5603.9,5603926,1,7,10/14/23,11:25:23,33.529922,-104.703461,49092.24,14963.32,29.376,71.24,688,9.58,49.24,-41.52,-42.73,7.19,44.94,2.02,0.14,46212.92,14085.7,8.99,2.74,-5.19,-19.06,42.88,-1.36,-1.55,-10.78,-0.2,0.01,3.06,211.5,178,-7.25,
1:33:24,0:38:15,5604.9,5604926,1,7,10/14/23,11:25:24,33.529984,-104.703148,49107.43,14967.95,30.714,73.79,688,9.53,49.15,-41.66,-42.99,7.18,44.92,2.01,0.14,46238.41,14093.47,25.49,7.77,-30.19,-3,38.69,0.43,-1.9,-10.66,0.07,0.24,0.2,268.25,-177.69,5.88,
1:33:25,0:38:16,5605.9,5605926,1,7,10/14/23,11:25:25,33.530083,-104.702843,49137.99,14977.26,31.727,67.94,688,9.53,49.15,-41.66,-42.99,7.16,44.89,2.01,0.14,46247.42,14096.21,9,2.74,-17.56,-29.56,32.06,0.86,0.81,-9.69,0.07,0,-1.68,206.19,-169.19,7.62,
1:33:26,0:38:17,5606.9,5606926,1,7,10/14/23,11:25:26,33.530205,-104.702515,49150.8,14981.16,33.19,65.44,688,9.48,49.07,-41.23,-42.22,7.15,44.87,2.01,0.14,46274.45,14104.45,27.04,8.24,12.06,-28.56,37,0.25,0.11,-11.18,0.35,0.14,-1.3,154.06,-176.56,-0.69,
1:33:27,0:38:18,5607.9,5607926,1,8,10/14/23,11:25:27,33.530285,-104.702118,49156.5,14982.9,34.055,65.72,566,9.51,49.11,-41.38,-42.48,7.15,44.87,2.01,0.14,46297.01,14111.33,22.56,6.88,16.56,-10.19,42.88,-0.38,-0.75,-10.98,0.19,0.21,-0.08,127.75,172.06,5.94,
1:33:28,0:38:19,5608.9,5608926,1,8,10/14/23,11:25:28,33.530365,-104.701714,49160.97,14984.26,34.291,67.54,566,9.46,49.03,-41.52,-42.73,7.13,44.83,2.01,0.14,46321.1,14118.67,24.09,7.34,9.19,-14.56,45,1.15,-1.93,-10.76,-0.18,-0.01,1.47,163.12,173.12,-1.5,
1:33:29,0:38:20,5609.9,5609926,1,8,10/14/23,11:25:29,33.530453,-104.701332,49167.07,14986.12,33.716,66.9,566,9.48,49.07,-40.82,-41.47,7.12,44.82,2,0.14,46346.73,14126.48,25.62,7.81,16.88,-22.25,39.19,-1.75,-0.02,-10.17,-0.25,-0.2,-1.89,141.5,-176.69,-6.38,
1:33:30,0:38:21,5610.9,5610926,1,7,10/14/23,11:25:30,33.530602,-104.701012,49190.83,14993.36,35.866,64.39,687,9.44,48.99,-40.96,-41.72,7.09,44.76,2,0.14,46384.46,14137.99,37.74,11.5,-3.88,30.69,36.38,1.37,-1.65,-9.65,-0.09,-0.08,-1.5,350.44,168.25,2.69,
1:33:31,0:38:22,5611.9,5611926,1,7,10/14/23,11:25:31,33.53072,-104.700691,49235.81,15007.07,35.544,68.44,687,9.46,49.03,-41.23,-42.22,7.07,44.73,2,0.14,46408.65,14145.36,24.19,7.37,-23.06,0.19,41.69,0.47,-1.17,-9.48,0.04,-0.2,-1,264.88,177.62,-0.94,
1:33:32,0:38:23,5612.9,5612926,1,7,10/14/23,11:25:32,33.530766,-104.700233,49240.46,15008.49,35.402,68.69,570,9.46,49.03,-42.1,-43.77,7.06,44.71,1.99,0.14,46452.57,14158.74,43.92,13.39,1.19,-15,44.5,-0.41,-1.75,-9.57,-0.08,0.02,-1.93,176.88,171.38,-1.06,
1:33:33,0:38:24,5613.9,5613926,1,7,10/14/23,11:25:33,33.530861,-104.699837,49265.15,15016.02,35.864,70.39,364,9.39,48.91,-41.95,-43.51,7.05,44.69,1.99,0.14,46476.84,14166.14,24.27,7.4,25,-1.75,41.38,0.01,-1.04,-9.59,-0.12,-0.36,-1.59,87.88,179.06,-2.81,
1:33:34,0:38:25,5614.9,5614926,1,8,10/14/23,11:25:34,33.530994,-104.699478,49275.47,15019.16,36.751,68.02,494,9.35,48.82,-42.1,-43.77,7.03,44.65,1.99,0.14,46498.1,14172.62,21.26,6.48,17.5,27.38,34.19,-1,-0.48,-9.41,0.02,-0.14,-1.51,27.12,168.38,-6.12,
1:33:35,0:38:26,5615.9,5615926,1,9,10/14/23,11:25:35,33.531124,-104.699127,49323.82,15033.9,33.869,62.07,344,9.35,48.82,-42.7,-44.85,7.03,44.65,1.99,0.14,46528.5,14181.89,30.41,9.27,-17.25,25.69,36.69,0.57,0.13,-10,-0.15,-0.09,-0.48,320.25,176.56,0.38,
1:33:36,0:38:27,5616.9,5616926,1,9,10/14/23,11:25:36,33.531273,-104.698807,49358.72,15044.54,34.956,62.16,344,9.35,48.82,-42.85,-45.13,7.01,44.62,1.98,0.13,46554.38,14189.78,25.88,7.89,-11.25,17.19,42.38,-0.89,-0.59,-9.85,-0.12,-0.05,0.6,324,-171.06,-7.19,
1:33:37,0:38:28,5617.9,5617926,1,9,10/14/23,11:25:37,33.531418,-104.698479,49406.44,15059.08,33.9,61.57,344,9.35,48.82,-43.16,-45.69,6.98,44.56,1.98,0.13,46584.88,14199.07,30.49,9.29,3.75,18.25,43.38,2.32,1.62,-9.97,0.18,-0.04,1.5,12.62,-171.88,-0.06,
1:33:38,0:38:29,5618.9,5618926,1,6,10/14/23,11:25:38,33.531548,-104.698174,49454.18,15073.63,30.103,62.86,627,9.32,48.78,-43.48,-46.26,6.97,44.55,1.98,0.13,46610.83,14206.98,25.95,7.91,-11,25,40,-0.56,-2.08,-10.5,0.2,0.05,-3.52,328.88,179.81,2.25,
1:33:39,0:38:30,5619.9,5619926,1,8,10/14/23,11:25:39,33.531708,-104.697899,49492.91,15085.44,31.636,55.45,396,9.28,48.7,-43.8,-46.84,6.95,44.51,1.97,0.13,46647.52,14218.16,36.69,11.18,6.56,-26.19,39.25,-2.53,-0.35,-9.91,0.09,0.05,-3.08,167.69,-179.75,-5.5,
1:33:40,0:38:31,5620.9,5620926,1,8,10/14/23,11:25:40,33.531864,-104.697586,49527.14,15095.87,33.865,60.7,361,9.28,48.7,-43,-45.41,6.93,44.47,1.97,0.13,46685.81,14229.83,38.29,11.67,18.06,16.06,41,-0.26,-0.46,-9.36,-0.25,-0.18,-1.36,41.81,-179.06,-1.06,
1:33:41,0:38:32,5621.9,5621926,1,8,10/14/23,11:25:41,33.532024,-104.697281,49555.11,15104.4,31.974,59.19,395,9.25,48.66,-43.32,-45.97,6.92,44.46,1.97,0.13,46711.88,14237.78,26.07,7.95,18.38,6.69,42.56,-2.16,1.15,-9.53,-0.22,0.04,0.68,45.69,-165.12,-1.69,
1:33:42,0:38:33,5622.9,5622926,1,9,10/14/23,11:25:42,33.532173,-104.696991,49581.15,15112.33,30.914,59.64,391,9.14,48.45,-43.48,-46.26,6.91,44.44,1.97,0.13,46731.85,14243.87,19.96,6.09,15.38,3.38,45,1.06,-0.1,-9.02,0.19,0.04,1.89,70.94,-173.75,8.75,
1:33:43,0:38:34,5623.9,5623926,1,10,10/14/23,11:25:43,33.532295,-104.696693,49587.96,15114.41,28.736,61.14,348,9.25,48.66,-43.16,-45.69,6.9,44.42,1.96,0.13,46765.68,14254.18,33.83,10.31,16.19,14.38,41.75,-0.48,-0.49,-9.73,0.1,-0.28,1.22,66.06,174.06,5,
1:33:44,0:38:35,5624.9,5624926,1,9,10/14/23,11:25:44,33.53241,-104.696419,49603.17,15119.05,28.116,60.99,547,9.21,48.57,-42.39,-44.31,6.88,44.38,1.96,0.13,46793.39,14262.63,27.72,8.45,-4,26.25,39.38,-0.03,-1.14,-9.42,-0.01,-0.14,1.44,7.81,174.12,5.12,
1:33:45,0:38:36,5625.9,5625926,1,8,10/14/23,11:25:45,33.532532,-104.696144,49615.52,15122.81,28.425,61.29,566,9.19,48.53,-42.39,-44.31,6.87,44.37,1.96,0.13,46819.61,14270.62,26.21,7.99,-4.25,22.56,41.38,0.87,-1.18,-9.29,-0.1,-0.16,0.35,354.06,179.5,0.25,
1:33:46,0:38:37,5626.9,5626926,1,9,10/14/23,11:25:46,33.532703,-104.695976,49490.7,15084.77,26.974,63.25,223,9.21,48.57,-42.25,-44.04,6.85,44.33,1.96,0.13,46844.3,14278.14,24.7,7.53,-1.75,16.25,45.69,0.14,-0.38,-9,-0.14,0.11,0.87,356.06,-174.75,-0.44,
1:33:47,0:38:38,5627.9,5627926,1,10,10/14/23,11:25:47,33.532837,-104.695755,49432.58,15067.05,27.598,67.18,211,9.16,48.49,-41.95,-43.51,6.84,44.31,1.95,0.13,46865.94,14284.74,21.64,6.59,-11.25,13,43.88,-0.14,0.55,-9.14,0.08,0.24,0.5,329.31,-176.25,0.44,
1:33:48,0:38:39,5628.9,5628926,1,9,10/14/23,11:25:48,33.532951,-104.695511,49413.75,15061.31,27.252,66.56,301,9.16,48.49,-41.66,-42.99,6.83,44.29,1.95,0.13,46882.96,14289.93,17.02,5.19,-6.88,25.56,39.25,-0.41,-1.5,-9.1,0.09,0.03,2.28,1,171.62,5.62,
1:33:49,0:38:40,5629.9,5629926,1,8,10/14/23,11:25:49,33.533054,-104.695229,49432.98,15067.17,27.985,67.02,578,9.14,48.45,-41.38,-42.48,6.8,44.24,1.95,0.13,46898.44,14294.64,15.48,4.72,14.88,20.88,41.06,0.17,-0.65,-9.48,-0.13,0.06,2.13,43.75,177.19,-1.31,
1:33:50,0:38:41,5630.9,5630926,1,8,10/14/23,11:25:50,33.53315,-104.694946,49443.88,15070.5,28.884,69.86,439,9.12,48.41,-41.52,-42.73,6.79,44.22,1.95,0.13,46918.58,14300.78,20.14,6.14,18.88,-4.88,43.88,1.24,-1.18,-9.91,0.06,0.04,1.35,111,178.12,5.56,
1:33:51,0:38:42,5631.9,5631926,1,10,10/14/23,11:25:51,33.533237,-104.694649,49421.86,15063.78,28.746,70.02,211,9.12,48.41,-41.38,-42.48,6.78,44.2,1.95,0.13,46938.75,14306.93,20.16,6.15,-16.25,-11.19,42.75,-0.79,-2.3,-10.95,-0.19,0.15,2.94,247.62,179.69,-3.25,
1:33:52,0:38:43,5632.9,5632926,1,10,10/14/23,11:25:52,33.533329,-104.694374,49410.88,15060.44,30.494,75.01,283,9.07,48.33,-41.09,-41.97,6.77,44.19,1.95,0.13,46960.48,14313.55,21.73,6.62,-20.25,20.88,39.56,2.53,-1.1,-10.97,0.03,0.09,-1.08,315.62,175.19,7.69,
1:33:53,0:38:44,5633.9,5633926,1,11,10/14/23,11:25:53,33.533398,-104.694054,49433.25,15067.25,31.86,75.12,203,9.05,48.28,-40.68,-41.23,6.75,44.15,1.94,0.13,46986.91,14321.61,26.43,8.05,-12.88,-21.56,41.5,-0.53,-0.11,-10.59,0.1,0.04,-4.95,188.81,-177.94,1.5,
1:33:54,0:38:45,5634.9,5634926,1,11,10/14/23,11:25:54,33.533482,-104.693733,49454.08,15073.6,30.837,73.9,203,9.07,48.33,-41.09,-41.97,6.72,44.1,1.94,0.13,47007.14,14327.78,20.23,6.17,6.5,16.69,43,-1.72,0.66,-9.1,-0.03,0.03,-2.09,13,-173.56,0.88,
1:33:55,0:38:46,5635.9,5635926,1,11,10/14/23,11:25:55,33.533562,-104.693405,49460.95,15075.7,32.515,76.55,202,9.05,48.28,-41.23,-42.22,6.71,44.08,1.94,0.13,47039.86,14337.75,32.72,9.97,-15.06,1,44.75,-3,-0.61,-8.77,0.03,0.18,-1.36,283.38,-172.94,-9.19,
1:33:56,0:38:47,5636.9,5636926,1,11,10/14/23,11:25:56,33.533638,-104.693069,49480.82,15081.75,32.956,74.88,202,9.07,48.33,-40.96,-41.72,6.7,44.06,1.94,0.13,47066.38,14345.83,26.52,8.08,-14.25,-16.75,42.19,-1.89,0.9,-9.12,-0.18,0.29,-3.55,224.44,-175.31,-3.19,
1:33:57,0:38:48,5637.9,5637926,1,11,10/14/23,11:25:57,33.53371,-104.692726,49494.9,15086.05,33.632,76.21,202,9.07,48.33,-40.68,-41.23,6.68,44.02,1.93,0.13,47085.12,14351.54,18.74,5.71,27.5,0,40.38,-2.22,0.35,-9.13,-0.31,-0.19,-3.29,78.38,-177.62,-8.19,
1:33:58,0:38:49,5638.9,5638926,1,10,10/14/23,11:25:58,33.533783,-104.692375,49516.86,15092.74,33.731,76.78,211,9,48.2,-41.38,-42.48,6.66,43.99,1.93,0.13,47108.57,14358.69,23.45,7.15,-14,19.06,41.56,-1.46,-2.14,-9.09,-0.04,-0.2,-3.16,295.94,167.75,-7.12,
1:33:59,0:38:50,5639.9,5639926,1,11,10/14/23,11:25:59,33.533859,-104.692039,49533.78,15097.89,32.526,74.16,202,9,48.2,-41.52,-42.73,6.64,43.95,1.93,0.13,47119.53,14362.03,10.95,3.34,5.56,-16.69,44.19,-0.91,-0.52,-10.58,0.04,-0.16,-2.54,125.94,-177.5,11.19,
1:34:00,0:38:51,5640.9,5640926,1,11,10/14/23,11:26:00,33.533936,-104.691704,49551.89,15103.42,32.1,75.88,202,9.02,48.24,-41.09,-41.97,6.62,43.92,1.93,0.13,47141.45,14368.71,21.93,6.68,18.75,-9.25,42.69,-0.48,-0.15,-11.16,-0.08,-0.26,2.35,119.44,-178.88,0.25,
1:34:01,0:38:52,5641.9,5641926,1,11,10/14/23,11:26:01,33.534016,-104.691376,49573.3,15109.94,31.541,73.49,202,8.93,48.08,-40.96,-41.72,6.61,43.9,1.93,0.13,47160.27,14374.45,18.81,5.73,-26.56,-8,40.06,-0.17,-0.5,-10.65,0.11,0.25,4.52,264,178.56,10,
1:34:02,0:38:53,5642.9,5642926,1,11,10/14/23,11:26:02,33.534107,-104.691063,49595.33,15116.66,31.452,69.03,202,8.93,48.08,-41.66,-42.99,6.6,43.88,1.92,0.13,47193.23,14384.5,32.96,10.05,31,-4.69,37.69,-0.12,-3.1,-11,-0.18,0.1,3.81,94.56,-167.62,-10.56,
1:34:03,0:38:54,5643.9,5643926,1,11,10/14/23,11:26:03,33.534214,-104.690758,49621.1,15124.51,30.027,66.17,202,8.91,48.03,-41.95,-43.51,6.59,43.86,1.92,0.13,47221.52,14393.12,28.29,8.62,-6.56,-26,39.06,1.84,-0.88,-9.55,-0.01,-0.03,0.18,173.5,-172.38,11.5,
1:34:04,0:38:55,5644.9,5644926,1,11,10/14/23,11:26:04,33.534332,-104.690483,49655.39,15134.96,28.624,60.82,202,8.91,48.03,-41.8,-43.25,6.57,43.83,1.92,0.13,47248.28,14401.28,26.76,8.16,-23.88,-0.38,40.69,-0.09,0.49,-8.34,-0.1,0.04,0.85,264.75,178.31,2.69,
1:34:05,0:38:56,5645.9,5645926,1,11,10/14/23,11:26:05,33.534462,-104.690224,49697.3,15147.74,28.391,57.51,202,8.88,47.99,-42.25,-44.04,6.55,43.79,1.92,0.13,47276.64,14409.92,28.36,8.65,9.38,22.06,40,0.63,-1.36,-9.53,0.09,-0.02,1.48,24.44,176.31,-1.19,
1:34:06,0:38:57,5646.9,5646926,1,10,10/14/23,11:26:06,33.534599,-104.689934,49753.33,15164.82,32.93,61.01,210,8.84,47.91,-41.8,-43.25,6.54,43.77,1.91,0.13,47308.21,14419.54,31.57,9.62,13.88,-23.06,40.69,0.37,0.54,-9.05,-0.1,0.1,1.9,143.81,-172,2.19,
1:34:07,0:38:58,5647.9,5647926,1,9,10/14/23,11:26:07,33.534737,-104.689636,49805.52,15180.72,30.844,62.75,286,8.84,47.91,-42.39,-44.31,6.52,43.74,1.91,0.13,47330.33,14426.29,22.12,6.74,-24.69,3.19,41.38,0.98,-0.75,-9.57,0,-0.15,1.45,273.94,172.44,1,
1:34:08,0:38:59,5648.9,5648926,1,9,10/14/23,11:26:08,33.534828,-104.689316,49883.39,15204.46,33.33,78.22,286,8.86,47.95,-41.52,-42.73,6.51,43.72,1.91,0.13,47354.07,14433.52,23.73,7.23,-10.19,15,43.88,-0.44,-0.87,-10.42,-0.09,-0.08,-0.05,323.38,-177,-4.44,
1:34:09,0:39:00,5649.9,5649926,1,8,10/14/23,11:26:09,33.534863,-104.68895,50033.86,15250.32,38.243,88.96,311,8.84,47.91,-42.7,-44.85,6.49,43.68,1.91,0.13,47382.58,14442.21,28.51,8.69,-15.38,8.38,44.56,0.08,-0.4,-11.04,0.13,0.07,-1.09,300.12,-177.75,-3.69,
1:34:10,0:39:01,5650.9,5650926,1,9,10/14/23,11:26:10,33.534866,-104.688568,50270.4,15322.42,38.799,93.73,286,8.79,47.83,-42.85,-45.13,6.48,43.66,1.9,0.13,47412.71,14451.4,30.14,9.19,-22,-7.06,42.5,0.1,0.09,-10.43,0.06,0.25,-1.15,243.69,177.5,2.88,
1:34:11,0:39:02,5651.9,5651926,1,7,10/14/23,11:26:11,33.534889,-104.688202,50414.56,15366.36,28.601,75.2,580,8.82,47.87,-43.32,-45.97,6.47,43.65,1.9,0.13,47450.85,14463.02,38.13,11.62,-18.19,-20.69,40,0.49,-1.28,-9.95,0.05,0.14,-2.05,204.88,-179.75,8,
1:34:12,0:39:03,5652.9,5652926,1,7,10/14/23,11:26:12,33.534996,-104.687904,50471.86,15383.82,29.047,65.26,580,8.77,47.78,-44.13,-47.43,6.46,43.63,1.9,0.13,47476.31,14470.78,25.46,7.76,22.75,-12.38,40.38,-0.59,-0.28,-9.63,0.1,-0.04,-1.85,107.12,-175.56,-0.38,
